ID,NAME,PositionMain,Position2,Position3,Position4,Position5,side,Position,height,dominanthand,offense,defense,power,stamina,speed,acceleration,reflexes,quickness,dribblingaccuracy,dribblingspeed,passaccuracy,passspeed,3paccuracy,3pspeed,shootccuracy,shootdistance,shoottechnique,freethrow,curve,dunk,jump,technique,mentality,aggressive,alignment,condition,oppositeaccuracy,oppositefrequency,specialabilitiy1,specialabilitiy2,specialabilitiy3,specialabilitiy4,specialabilitiy5,specialabilitiy6,specialabilitiy7,specialabilitiy8,specialabilitiy9,specialabilitiy10,specialabilitiy11,specialabilitiy12,specialabilitiy13,specialabilitiy14,specialabilitiy15,specialabilitiy16,specialabilitiy17,specialabilitiy18,specialabilitiy19,specialabilitiy20,specialabilitiy22
819,マウリダ,WG,CF,ST,,,両,C,184,右,83,65,73,72,77,79,78,75,76,77,68,73,70,73,78,76,80,73,73,77,81,73,73,77,71,5,6,6,,,,,,,,〇,,,,,,,,,,,,,
820,ギオアネ,DMF,OMF,SMF,CMF,SB,左,A,181,右,73,74,75,78,74,74,80,73,76,77,80,75,79,72,73,76,75,73,76,73,76,79,67,70,80,6,5,5,,,,,〇,,,,,,,,,,〇,,,,,,
821,ブルーノ・サルトル,SB,,,,,利,B,181,右,72,76,76,86,78,80,77,74,72,77,74,73,75,74,69,74,69,70,70,75,76,71,79,72,80,6,4,4,,,,,,,,,,,,〇,,,,,,,〇,〇,
822,ジュシレイ・ダ・シウヴァ,DMF,OMF,CMF,,,,B,185,右,71,72,79,76,70,72,75,73,77,76,79,81,76,76,74,78,73,72,72,74,77,76,77,78,72,5,5,5,,,,,,,,,,,,,,,,,,,,,〇
823,ドルジェ・クエマハ,CF,ST,,,,,C,190,右,78,65,84,79,76,71,80,72,72,74,73,73,69,69,79,79,80,72,71,83,82,72,65,83,65,4,5,4,,,,,,,,,〇,,,,〇,,,,,,,,〇
824,サンマルコ,CMF,OMF,SMF,DMF,,左,B,181,左,74,71,75,76,75,74,76,75,76,74,83,83,80,76,70,76,70,78,79,70,74,81,70,71,73,5,6,5,,,,,〇,〇,,,,,,,,,,〇,,,,,
825,セルヴェト・チェティン,SW,CB,,,,,B,191,左,67,84,88,79,72,68,76,67,71,72,74,77,74,75,71,81,70,72,71,83,75,71,91,71,78,7,5,5,,,,,,,,,,,,,,,,,〇,,,〇,〇
826,ミトログル,CF,ST,,,,右,B,188,右,78,65,82,73,79,73,75,71,82,72,73,66,71,65,77,84,81,73,72,74,71,82,76,83,69,3,5,4,,〇,,,,,,,〇,,〇,,〇,〇,,,,,,,
827,レグロッターリエ,CB,,,,,,B,185,右,66,88,83,75,68,70,82,71,73,68,74,81,79,72,69,72,72,72,72,86,87,71,76,67,83,5,5,5,,,,,,,,,,,,,,,,,〇,〇,〇,〇,
828,ダニエル・アンドレス・リオス,ST,WG,,,,右,B,162,右,76,66,69,74,76,88,75,92,77,87,72,71,73,71,76,72,77,76,74,69,75,74,70,79,65,4,5,5,〇,,,,,,,,,,,,,,,,,,,,
829,ガビラン,SMF,WG,,,,利,B,170,右,77,70,68,76,86,83,69,82,77,85,79,71,81,72,73,71,72,79,80,68,69,78,70,72,72,5,4,4,〇,,,,,,,,,,,〇,,,,,,,,,
830,マンニーニ,WB,WG,SMF,SB,,両,C,183,右,75,71,74,78,86,77,71,75,77,85,72,72,76,71,76,77,75,72,75,66,69,78,72,74,76,4,5,5,,,,,,,,,,,,〇,,,,,,,,,
831,ボボ,ST,CF,,,,,C,186,左,78,65,79,78,81,76,75,73,76,82,76,71,71,67,76,79,78,73,72,72,76,75,69,77,75,4,5,5,,,,〇,,,,,〇,〇,,,,,,,,,,,〇
832,デ・チェッリェ,SB,WG,SMF,,,利,A,184,右,75,72,75,80,80,77,73,74,72,80,72,77,76,79,70,75,73,73,76,75,75,71,71,72,75,4,4,4,,,,,,,,,,,,〇,,,,,,,,,
833,マンナラ,ST,CF,SMF,,,両,B,176,右,78,68,72,76,78,82,74,77,74,80,71,71,67,76,80,75,77,73,73,71,73,75,78,82,70,5,5,5,,,,,,,,〇,,,,,,〇,,,,,,,
834,ピエール・アラン・フロー,WG,CF,ST,SMF,,右,B,175,右,82,65,69,71,74,79,87,80,77,79,72,71,73,70,80,73,82,74,76,68,73,74,73,73,80,6,6,6,,,,,,,〇,,,,,,,,,,,,,,
835,グアリーン,DMF,SMF,CMF,,,両,B,184,右,72,74,85,74,78,73,73,74,72,78,72,80,76,81,72,84,72,75,74,70,76,73,78,70,74,5,3,3,,,,,,,,,,,,,,,,,,,,,
836,マルコ・モッタ,SB,SMF,WB,CB,,両,B,186,右,72,74,74,84,80,75,74,74,70,77,72,75,77,86,67,82,67,71,77,73,81,70,71,72,75,4,5,5,,,,,,,,,,,,,,,,,,,,,〇
837,カジェホン,CF,SMF,,,,左,C,179,左,78,66,72,72,80,77,78,79,73,77,72,67,75,77,81,81,78,76,77,74,75,67,73,79,67,4,5,5,,,,,,,,,,,〇,,,,,,,,,,
838,ヴァシレブスキー,SB,WB,CB,,,右,C,186,右,71,80,79,86,72,72,72,71,69,76,72,72,74,74,71,76,73,74,73,83,84,71,82,71,77,6,5,5,,,,,,,,,,,,,,,,,〇,,,〇,〇
839,リシャルリソン,SMF,OMF,CMF,SB,,利,B,176,右,74,72,73,88,75,75,73,78,76,76,78,72,76,73,72,73,72,77,80,73,72,76,71,75,75,4,4,4,,,,〇,,,,,,,,,,,,,,,,,
840,スパヒッチ,CB,SB,,,,右,B,183,右,67,83,76,76,77,79,84,75,73,74,73,70,75,73,67,76,68,72,72,82,79,71,84,70,75,5,8,8,,,,,,,,,,,,,,,,,,,〇,,〇
841,ジオバンニ・エルナンデス,OMF,CMF,DMF,,,右,B,172,右,77,71,70,73,69,72,74,79,78,73,87,83,83,71,77,71,74,78,82,68,73,84,73,70,72,4,5,5,,,,,〇,〇,,,,,,,〇,,〇,〇,,,,,
842,フェリペ・メネゼス,OMF,,,,,左,B,185,右,76,68,78,71,73,71,71,73,83,73,82,83,76,78,75,81,73,73,73,72,71,84,69,73,70,4,5,5,,〇,,,,〇,,,,,〇,,〇,,〇,〇,,,,,
843,トマス・コスタ,SMF,CMF,SB,,,利,B,186,右,79,72,71,80,76,73,78,75,72,73,77,74,77,80,72,75,71,83,83,65,69,76,70,71,85,5,5,5,,,,,,,,,,〇,,,,,,,,,,,
844,ルイス・ペレア,CB,SB,,,,左,B,180,左,68,80,76,75,95,95,84,76,66,72,65,80,65,82,68,82,71,75,69,73,87,65,73,65,69,6,4,5,,,,,,,,,,,,,,,,,,〇,,,〇
845,アルスアガ,CF,,,,,,B,176,右,82,65,78,73,81,76,78,75,74,72,68,67,65,67,83,80,83,79,77,73,71,79,72,82,70,5,5,5,,,,,,,〇,,〇,,〇,,〇,,,,,,,,
846,エムレ・チョラク,OMF,WG,SMF,CMF,,両,A,168,右,72,69,68,73,82,84,74,85,82,86,80,71,79,73,74,71,74,78,79,66,69,82,66,77,65,3,4,4,〇,,,,,,,,,,,,,,,,,,,,
847,ジェームズ・オシェイ,SMF,ST,OMF,,,左,B,183,左,74,69,74,78,80,82,74,75,81,81,73,72,71,71,72,80,73,79,80,72,71,77,71,77,65,4,5,5,,,,,,,,,,,,,,,,,,,,,
848,ヴァリアーニ,SMF,WG,WB,,,左,B,173,左,75,69,70,81,79,82,73,82,73,81,71,75,74,77,74,70,72,73,76,66,69,73,78,82,76,6,5,5,,,,〇,,,,,,〇,,〇,,,,,,,,,
849,シャキリ,SMF,,,,,右,B,169,右,74,68,68,74,77,83,73,85,77,81,74,71,78,80,74,69,74,80,83,69,69,78,69,76,69,4,5,4,,,,,,,,,,,,〇,,,,,,,,,
850,ステフェン・カー,SB,WB,,,,右,B,175,右,73,73,70,81,78,75,77,74,73,80,71,71,75,79,72,80,75,74,74,70,73,70,81,73,78,6,5,5,,,,,,,,,,,,〇,,,,,,,,,
851,サントン,SB,,,,,両,B,187,右,71,81,74,77,79,79,77,75,73,79,72,76,76,75,70,74,71,71,76,72,79,71,76,69,75,4,5,4,,,,,,,,,,,,〇,,,,,,,〇,,
852,フォルミカ,OMF,,,,,,B,176,右,75,70,70,78,74,76,75,81,78,78,81,73,74,72,76,73,76,79,80,67,73,77,72,73,70,4,5,5,,,,,,,,,,,,,,,,,,,,,
853,シャフェル,SB,,,,,利,B,175,右,73,72,70,73,73,75,83,75,72,77,79,85,80,83,71,70,70,78,74,67,75,74,69,75,80,4,4,4,,,,〇,〇,,,,,,,〇,,,,,,,,,
854,セルティッチ,OMF,SMF,,,,両,B,181,左,71,69,73,72,74,71,73,76,78,77,80,78,80,77,76,74,78,83,80,70,71,75,68,73,71,3,5,5,,,,,〇,,,,,,,,,,,,,,,,
855,パブロ・セバジョス,CF,,,,,,B,178,右,78,65,73,73,73,75,82,75,75,76,69,70,69,70,84,77,81,72,73,72,78,76,76,81,75,5,5,5,,,,〇,,,,〇,,〇,,,,〇,,,,,,,
856,タマシュ,CB,DMF,SB,,,両,B,188,右,69,78,83,76,79,78,76,72,70,75,71,77,75,77,71,88,70,73,68,82,79,71,73,70,74,5,6,6,,,,,,,,,,,,,,,,,,,,,〇
857,ミロセビッチ,OMF,ST,SMF,CMF,DMF,両,B,178,右,76,71,71,72,76,76,71,77,79,75,85,74,77,75,75,82,74,74,73,72,75,80,71,75,70,4,5,5,,,,,,,,,,,〇,,,,,〇,,,,,
858,ニンコヴィッチ,CMF,OMF,SMF,,,右,B,180,右,74,72,76,87,73,79,86,76,73,74,77,71,76,69,72,69,69,75,74,71,79,73,77,70,83,6,5,5,,,,,,,,,,,,,,,,,,,,,
859,ランドラン,SMF,CMF,,,,利,B,178,右,77,72,71,76,69,75,80,78,77,74,81,71,78,69,73,72,75,79,80,66,71,76,80,72,83,5,6,7,,,,,〇,,,,,,,,,,,,,,,,
860,チアゴ・メンデス,CMF,OMF,SMF,,,両,B,183,右,74,74,75,78,69,70,75,71,78,71,82,73,80,73,75,79,74,77,74,76,83,80,71,72,72,4,6,5,,,,,〇,,,,,,,,,,,〇,,,,,
861,ブニテス,CMF,OMF,SMF,DMF,,両,B,182,右,74,72,76,78,72,73,74,73,72,71,77,81,74,77,75,84,75,74,73,73,71,73,82,72,77,6,5,5,,,,,,,,,,,〇,,,〇,,,,,,,
862,ムサ・シソコ,CMF,OMF,SMF,,,左,B,187,左,73,73,79,80,86,82,80,75,80,85,70,70,69,67,74,81,70,70,68,70,82,71,72,73,71,6,5,5,〇,,,,,,,,,,,,,,,,,,,,〇
863,ヒンケル,SB,SMF,WB,,,両,B,183,右,73,74,74,75,78,80,73,80,75,85,71,76,74,78,73,78,73,74,74,66,69,74,69,75,76,4,5,6,〇,,,〇,,,,,,,,〇,,,,,,,,,
864,ファンフラン・ガルシア,SB,SMF,WB,,,右,B,183,右,75,74,73,72,76,72,74,73,73,79,73,77,77,81,72,75,73,73,75,69,75,74,79,75,80,6,4,4,,,〇,〇,,,,,,〇,,〇,,,,,,,,,
865,リカルド・ディアス,SB,WB,,,,両,B,170,右,71,74,69,79,76,77,72,82,72,79,72,77,74,78,73,77,73,72,76,71,75,75,76,75,77,5,5,5,,,,,,,,,,,,〇,,,,,,,,,
866,ルコヴィッチ,SB,WB,CB,,,左,B,185,左,69,80,76,80,76,72,74,70,73,78,72,80,83,73,70,76,71,84,82,73,75,71,72,66,78,5,3,3,,,,,,,,,,,,,,,,,,,,〇,〇
867,ゴッビ,CMF,DMF,SB,,,両,B,183,左,73,74,77,81,75,72,76,72,71,78,73,81,76,74,73,79,72,75,75,72,71,71,81,70,83,6,4,5,,,,,,,,,,,,,,,,,,,,,
868,ホナタン・クリスタルド,CF,,,,,,C,178,右,78,65,72,76,71,75,75,76,73,77,72,75,69,75,81,77,80,73,77,72,75,76,73,83,73,5,6,6,,,,,,,,〇,,,,,,,,,,,,,
869,オスヴァルド,CF,ST,,,,左,B,182,左,78,65,77,71,70,73,74,83,82,75,74,77,72,66,79,77,82,73,73,76,76,81,71,73,65,3,6,6,,〇,,,,,,,〇,,,,〇,,,,,,,,
870,アリスメンディ,ST,CF,OMF,SMF,SB,逆,B,189,右,81,70,77,72,75,79,75,78,82,75,79,75,73,73,78,85,77,67,70,75,69,77,65,75,71,5,5,5,,〇,,,,,,,〇,,〇,,,,,,,,,,
871,イヴァノヴィッチ,CB,SB,,,,両,B,188,左,72,84,81,80,80,75,82,73,71,74,72,73,72,72,67,75,66,67,65,87,87,70,79,73,73,6,5,5,,,☆,,,☆,,,,,,,,,,,〇,〇,,,
872,ファン,CB,,,,,右,B,182,右,66,90,78,76,73,72,89,73,71,74,74,72,73,66,71,74,72,72,71,82,86,68,80,68,80,4,4,4,,,,,,,,,,,,,,,,,,〇,〇,〇,
873,モレル・ロドリゲス,SB,WB,CB,,,右,B,175,右,70,80,74,78,76,78,74,74,69,73,73,72,84,82,74,74,73,83,82,73,76,71,73,71,65,5,5,4,,,,,,,,,,,,,,,,,,,,,
874,フリオ・ドス・サントス,OMF,SMF,,,,左,B,189,左,77,68,80,70,71,71,68,68,78,73,87,85,79,76,77,79,75,76,78,70,69,85,70,72,70,4,5,5,,,,,〇,〇,,,,,,,,,〇,〇,,,,,
875,フアン・キローガ,SB,,,,,右,B,180,右,68,74,75,80,75,76,72,72,76,72,74,74,78,83,70,81,73,75,77,74,78,67,76,77,71,5,4,3,,,,,,,,,,,,〇,,,,,,,,,〇
876,ヴァイリネン,CMF,OMF,SMF,,,利,B,186,右,75,73,73,76,71,73,79,73,72,71,80,82,75,78,73,78,76,79,79,71,69,76,77,75,72,5,6,6,,,〇,,,〇,,,,,,,,,,,,,,,
877,ブラント,SMF,CMF,,,,両,B,185,右,77,71,74,76,74,72,74,70,73,68,73,72,84,82,77,85,74,82,88,68,69,72,70,71,74,5,5,4,,,〇,,,,,,,,〇,,,,,,,,,,
878,デ・シルヴェストリ,SB,SMF,WB,,,両,B,185,右,73,72,76,83,86,78,75,73,71,82,67,75,74,81,68,75,69,71,73,71,75,70,79,71,78,6,4,5,,,,,,,,,,,,〇,,,,,,,,,
879,ジョアン・ペレイラ,SB,WG,SMF,,,両,B,172,右,74,70,69,75,81,82,71,83,75,81,71,70,80,82,67,75,72,79,80,72,71,73,72,75,72,4,5,5,,,,,,,,,,,,〇,,,,,,,,,
880,アンヘル・ラフィタ,OMF,SMF,CMF,,,逆,B,188,右,77,70,72,74,83,83,69,78,83,81,73,73,75,73,75,75,74,72,70,72,69,77,72,81,73,4,5,5,,〇,,,,,,,,,,,,,,,,,,,
881,ファン・デル・ヴィール,SB,CB,,,,両,B,172,右,73,76,71,82,84,80,80,84,74,79,72,73,75,76,71,74,71,72,73,73,76,73,66,73,74,5,4,4,,,,,,,,,,,,,,,,,,,,,
882,ルカク,CF,ST,SMF,,,利,B,190,右,79,65,84,72,83,74,71,72,77,78,72,68,69,72,80,75,80,73,72,78,78,79,65,82,65,3,7,6,,,,,,,,,〇,,,,,,,,,,,,
883,ホセ・エルネスト・ソサ,OMF,ST,SMF,,,利,B,182,左,78,66,72,72,78,79,71,77,79,78,75,74,76,75,74,80,73,81,83,65,69,78,71,75,71,5,5,5,,,,,,,,,,,,,,,,,,,,,
884,ラツ,SB,,,,,利,B,178,右,72,74,71,80,83,77,74,75,72,76,74,77,75,74,69,77,71,74,78,73,79,71,73,72,76,6,2,3,,,,,,,,,,,,〇,,,,,,,,,
885,セルヒオ・カナレス,OMF,CMF,,,,,B,176,右,75,70,70,73,69,73,69,81,78,76,84,79,79,79,78,69,77,81,83,67,69,82,72,72,72,4,4,4,,,,,〇,,,,,,,,,,,〇,,,,,
886,アンヘル・ロペス,SB,SMF,WB,CB,,左,B,180,左,73,76,72,82,75,73,73,75,76,75,75,72,81,77,72,72,73,78,74,71,76,76,76,72,75,4,5,5,,,,,,,,,,,,,,,,,,,,,
887,グルベギ,CMF,SMF,DMF,,,両,B,181,右,70,77,78,80,70,74,75,72,70,74,77,81,75,77,73,83,72,67,66,84,80,67,84,72,75,5,5,5,,,,,,,,,,,,,,,,,,,,,〇
888,ドナーティ,DMF,SMF,CMF,,,右,B,186,右,73,74,79,79,69,69,73,71,72,74,82,84,83,79,72,77,73,74,75,74,70,78,75,70,78,6,5,5,,,,,〇,〇,,,,,,,,,,〇,,,,,
889,ドラグティノヴィッチ,SB,WB,CB,,,両,C,186,右,68,80,82,75,70,70,72,68,72,73,75,77,77,79,71,79,70,80,84,75,70,73,83,70,81,6,4,4,,,,,,,,,,,,,,,,,〇,,,〇,
890,イブラヒム・トラマン,CB,DMF,SB,SW,,両,B,179,右,68,81,77,79,76,74,84,72,71,72,73,72,75,75,71,75,71,74,76,79,79,72,78,68,83,6,5,5,,,,,,,,,,,,,,,,,,,〇,〇,
891,リカルド・フラー,CF,OMF,,,,右,B,191,右,82,68,85,70,84,72,69,82,87,71,73,66,65,65,80,82,81,68,68,72,76,86,71,72,69,5,5,5,,〇,,,,,〇,,〇,,〇,,〇,,〇,,,,,,
892,ショーン・デイヴィス,CMF,DMF,,,,,B,178,右,73,73,77,82,69,70,77,71,72,71,80,81,78,76,73,79,72,79,77,72,71,78,71,74,78,5,5,5,,,,,〇,〇,,,,,,,〇,,,〇,,,,,
893,サパテル,DMF,SMF,CMF,SB,,左,B,180,左,75,74,75,80,69,70,75,72,70,70,83,80,84,73,70,75,69,81,83,70,70,74,81,71,81,7,5,5,,,,,〇,〇,,,,,,,,,,,,,,,
894,イヴィッチ,OMF,ST,CMF,,,,B,191,左,77,70,82,79,68,68,72,67,73,70,75,74,72,72,77,80,81,77,79,80,69,78,82,73,75,5,5,5,,,〇,,,,,,,,,,,〇,,,,,,,
895,サマラス,ST,CF,SMF,,,利,B,193,右,80,65,83,70,82,74,75,69,74,80,73,67,68,66,78,75,78,71,73,82,74,75,79,77,75,4,5,5,,,,〇,,,,,〇,〇,,,,〇,,,,,,,
896,ラゾヴィッチ,CF,ST,WG,SMF,,両,B,184,左,82,65,76,71,82,77,86,78,74,78,66,65,65,65,83,76,79,73,71,76,74,79,72,81,71,4,5,5,,,,,,,〇,,〇,,,,,,〇,,,,,,
897,ローゼンベリ,CF,WG,,,,逆,B,185,右,80,65,79,75,78,74,84,75,76,76,69,73,65,65,81,79,83,71,69,81,76,81,65,77,65,4,5,5,,,,,,,〇,,〇,,,,,,〇,,,,,,〇
898,マールテン・マルテンス,OMF,ST,SMF,CMF,,右,B,176,右,75,70,70,73,74,75,69,78,81,76,83,81,78,75,74,72,73,78,82,68,75,82,66,72,74,4,4,4,,,,,〇,〇,,,,,,,,,,〇,,,,,
899,ケネディ・バキルチオグル,WG,SMF,,,,利,B,181,右,77,70,73,75,76,75,71,75,82,75,74,75,74,77,76,75,76,72,73,72,74,81,71,75,73,5,5,5,,〇,,,,,,,,,,〇,,,,,,,,,
900,ジェームズ・モリソン,SMF,CMF,,,,両,B,178,右,76,71,71,81,80,85,74,84,81,75,77,71,79,75,72,75,72,74,80,65,73,76,66,75,65,4,5,5,,〇,,,,,,,,,,,,,,,,,,,
901,マッカロック,SMF,ST,WG,CMF,DMF,両,B,180,右,74,72,78,79,71,71,78,71,73,74,72,74,73,75,73,78,75,70,74,83,82,71,81,75,74,5,6,5,,,,,,,,,,,,,,,,,,,,,〇
902,ブダン,CF,,,,,,B,185,右,82,65,84,74,73,69,71,70,73,73,71,74,65,65,84,83,83,71,67,77,86,74,75,80,78,5,5,5,,,〇,〇,,,〇,〇,〇,〇,〇,,〇,〇,,,,,,,
903,カンパニャーロ,CB,CF,SB,,,右,C,181,右,69,84,80,76,75,74,79,73,72,72,73,72,73,72,72,76,74,71,72,82,85,72,76,70,75,6,5,5,,,,,,,,,,,,,,,,,〇,〇,〇,,〇
904,エジミウソン,CB,DMF,,,,右,B,186,右,69,81,79,73,68,69,80,70,69,72,77,78,83,82,69,85,75,75,73,76,82,70,75,73,74,6,6,6,,,,,,,,,,,,,,,,,,〇,,,
905,ニクレスク,CF,,,,,,B,182,左,79,65,76,70,70,72,74,73,69,72,70,73,69,73,87,85,78,88,82,76,74,72,76,77,69,4,6,6,,,〇,,,,,〇,,,〇,,〇,〇,,,,,,,
906,ウーゴ・アウメイダ,CF,,,,,,C,191,右,78,65,85,71,74,72,74,67,72,72,72,72,67,65,76,90,85,76,76,83,73,75,76,77,71,4,4,4,,,〇,,,,,,〇,,〇,,〇,,,,,,,,
907,ザネッティ,CMF,DMF,,,,,B,180,右,70,85,77,77,69,69,84,70,74,70,79,81,77,74,71,77,69,76,73,72,70,74,84,67,88,6,5,5,,,,,,,,,,,,,〇,,,,☆,☆,〇,〇,
908,ゴンサロ・ロドリゲス,CB,SB,SW,,,右,B,182,右,67,85,78,81,73,75,83,76,69,68,74,77,74,77,67,72,72,71,72,79,86,71,81,65,81,4,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,
909,フェライニ,CMF,CF,ST,OMF,DMF,,C,194,右,77,72,94,83,68,68,74,67,72,67,76,73,73,69,78,78,81,71,69,89,83,81,67,73,70,4,5,5,,,☆,,,,,☆,,,,,,,,,,,,,〇
910,マキシミリアーノ・モラレス,OMF,SMF,,,,左,B,161,左,73,67,68,79,71,84,69,90,86,90,83,68,75,68,79,71,73,78,82,65,70,85,65,72,65,4,5,5,〇,,,,,,,,,,,,,,〇,〇,,,,,
911,グセフ,SMF,OMF,SB,,,両,B,179,左,77,70,72,76,87,83,73,75,78,88,76,78,74,70,74,69,76,70,70,69,68,76,69,77,74,4,5,5,〇,,,,,,,,,,,,,,,,,,,,
912,メッシ,ST,WG,OMF,,,両,B,169,右,85,65,69,71,70,81,74,87,85,86,75,72,71,72,84,72,74,72,74,65,69,84,66,82,65,4,6,4,☆,〇,,,,,〇,☆,,,,,,,〇,☆,,,,,
913,オカカ,CF,WG,,,,逆,B,182,右,75,66,74,70,80,78,71,81,79,80,76,75,75,74,76,74,77,74,76,69,76,81,65,76,65,3,5,5,,,,,〇,,,,,,,,,,,,,,,,
914,フェルナンヂーニョ・アルベス,SB,,,,,右,C,172,右,72,73,69,75,73,75,73,76,74,79,76,83,78,82,75,76,75,74,75,66,73,75,73,75,74,4,4,4,,,,,,,,,,,,〇,,,,,,,,,
915,バンヒオーニ,SMF,OMF,WB,SB,,両,B,181,右,73,71,71,75,73,76,74,76,75,77,74,74,79,81,76,75,77,71,74,67,74,75,78,78,73,4,4,4,,,,,,,,,,,,,,〇,,,,,,,
916,シャルメ,SB,SMF,WB,,,利,B,175,左,73,72,70,78,76,76,82,82,74,77,75,78,78,78,70,70,72,72,75,65,73,71,76,73,81,6,5,5,,,,,,,,,,,,〇,,,,,,,,,
917,ブルーノ・ソリアーノ,DMF,CMF,SB,,,右,B,179,右,71,76,75,84,74,74,75,76,72,75,79,80,76,77,70,75,71,74,76,72,73,75,78,69,78,5,4,4,,,,,,〇,,,,,,,,,,,,,,,
918,エクダル,CMF,OMF,SMF,DMF,,右,B,186,右,74,72,76,76,75,73,74,75,77,74,80,81,77,76,72,75,73,75,78,73,71,79,74,71,72,5,5,5,,,,,,〇,,,,,,,,,,,,,,,
919,デニウソン・パレイラ,CMF,SMF,DMF,,,逆,B,178,右,73,73,72,82,73,75,75,74,79,73,82,77,78,79,72,75,70,76,76,69,76,78,72,70,74,4,5,5,,,,,,,,,,,,,,,,〇,,,,,
920,プニャル,CMF,OMF,DMF,,,,B,179,右,75,74,74,76,69,69,73,72,73,73,81,81,82,75,75,78,72,80,80,67,70,77,78,73,81,6,4,4,,,〇,,〇,〇,,,,,,,〇,,,,,,,,
921,ナチョ・カマーチョ,DMF,CMF,,,,左,B,181,左,69,73,78,80,76,73,81,73,72,72,77,77,73,76,72,76,71,73,73,76,86,72,80,70,73,6,5,5,,,,,,,,,,,,,,,,,,,,,
922,ウェボ,CF,WG,,,,両,B,180,右,81,68,79,72,84,80,82,76,66,72,68,69,65,70,75,78,82,71,70,77,85,71,76,79,70,5,6,6,,,,,,,,,〇,,,,,,,,,,,,
923,ボラッティ,DMF,CMF,,,,右,B,190,右,69,75,83,79,72,71,75,68,73,72,80,82,74,75,71,87,70,74,72,81,74,74,75,69,75,6,4,4,,,,,,〇,,,,,,,〇,,,,,,,,
924,アイサティ,OMF,SMF,CMF,,,左,B,174,左,76,71,70,79,72,78,69,82,80,72,82,75,80,76,74,70,74,77,78,71,71,83,66,73,75,4,5,5,,,,,〇,,,,,,,,,,,〇,,,,,
925,アドリアン・ゴンサレス,SB,SMF,CMF,,,両,B,170,右,73,72,70,77,74,75,71,75,69,72,72,74,84,84,72,77,71,87,82,70,70,71,81,70,81,7,5,5,,,,,,,,,,,,,,,,,,,,,
926,グレッラ,DMF,OMF,CMF,,,,B,182,右,74,73,76,74,69,70,75,73,74,71,81,82,79,82,72,76,73,75,74,76,76,79,73,70,78,4,6,5,,,,,〇,〇,,,,,,,〇,,,〇,,,,,
927,グアレンテ,DMF,CMF,,,,,C,182,右,73,74,76,77,70,71,73,73,74,71,83,84,82,79,71,77,72,76,81,69,71,76,73,68,78,6,5,5,,,,,〇,〇,,,,,,,〇,,,,,,,,
928,クリスティアン・ゼノーニ,SB,SMF,WB,,,利,B,182,右,71,76,74,77,81,73,70,70,72,80,76,82,81,76,69,75,69,69,74,74,74,72,76,70,83,7,5,6,,,,,,,,,,,,〇,,,,,,,,〇,〇
929,ハドイール,ST,CF,WG,OMF,SMF,左,B,173,左,81,69,69,72,76,77,69,77,79,77,82,75,79,74,82,72,77,82,75,69,73,80,65,73,71,5,4,5,,,,,,,〇,,,,,,,,,〇,,,,,
930,ティッソーネ,CMF,OMF,DMF,,,,B,182,右,74,71,74,76,73,73,75,78,75,77,79,75,81,73,73,74,72,79,81,69,69,79,75,70,75,5,5,5,,,,,〇,,,,,,,,,,,,,,,,
931,ショジャイー,SMF,ST,WG,OMF,,利,B,184,右,77,70,74,72,78,75,70,72,85,77,73,77,77,77,76,71,73,77,74,66,69,85,65,83,74,5,6,6,,〇,,,,,,,,,,,,,〇,,,,,,
932,ティオト,DMF,CMF,CB,,,,B,180,右,71,77,78,82,72,76,75,76,77,76,76,77,76,71,72,76,67,74,77,73,81,74,74,70,72,4,5,5,,,,,,,,,,,,,〇,,,,,,,,
933,プルゼッティ,CMF,WB,DMF,SB,,逆,B,176,右,73,73,73,86,76,75,78,76,72,76,75,75,73,73,72,74,72,74,76,74,75,71,80,70,79,6,5,5,,,,,,,,,,,,,,,,,,,,,
934,ドゥドカ,CB,CMF,WB,DMF,SB,左,B,182,左,69,78,77,86,75,73,70,72,70,75,73,74,73,77,71,85,71,78,74,79,82,70,78,70,75,5,5,4,,,,,,,,,,,,,,,,,,,,,〇
935,R・ファン・デン・ベルフ,OMF,ST,SMF,CMF,,両,B,176,右,76,70,73,75,73,74,75,75,74,75,72,71,73,72,81,74,79,81,85,73,75,77,72,72,72,6,5,6,,,〇,,,,,,,,,,,,,,,,,,
936,ロドリゴ・ロペス,CF,,,,,左,B,181,右,82,65,74,70,75,77,84,72,73,73,72,72,69,67,84,75,83,66,69,80,80,75,72,81,75,5,5,5,,,,〇,,,〇,,,〇,,,〇,,,,,,,,
937,ルーカス・レイバ,CMF,OMF,DMF,,,右,B,173,右,73,73,72,88,72,74,82,78,74,73,77,78,72,72,74,79,74,73,72,66,80,76,75,72,71,5,5,5,,,,,,,,,,,,,〇,,,,,,,,
938,ホワイトヘッド,CMF,SMF,DMF,SB,,右,A,180,右,72,74,76,85,75,74,76,71,70,73,77,76,73,73,72,85,72,81,79,70,71,71,75,72,77,5,5,5,,,,,,,,,,,,,,,,,,,,,
939,ビクトール・サパタ,CMF,SMF,WB,DMF,SB,両,B,175,右,73,73,71,86,70,74,74,70,75,73,77,74,80,76,73,78,70,75,78,73,70,76,80,70,85,6,4,4,,,,,,,,,,,,,,,,,,,,,
